title,score,month,year,ranking,revenue,runtime,vote_count
"Lock, Stock and Two Smoking Barrels",7.5,3,1998,4269,3897569,105,1648
The Ballad of Gregorio Cortez,0,8,1983,4270,0,104,0
The Celebration,7.7,5,1998,4271,0,105,207
Trees Lounge,6.7,10,1996,4272,0,95,51
Journey from the Fall,5,2,2006,4273,639e3,135,1
The Basket,6.5,5,2e3,4274,619042,105,6
Eddie: The Sleepwalking Cannibal,6.1,4,2012,4275,1632,79,30
Queen of the Mountains,0,8,2014,4276,0,135,0
Def-Con 4,2.8,3,1985,4277,0,88,10
The Hebrew Hammer,5.9,1,2003,4278,0,85,18
Neal 'n' Nikki,2.3,12,2005,4279,0,122,4
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,6,2010,4280,0,82,34
Forget Me Not,5,10,2009,4281,0,103,66
Rebecca,7.7,4,1940,4282,6e6,130,336
Friday the 13th Part 2,6,5,1981,4283,21722776,87,315
The Lost Weekend,7.4,11,1945,4284,11e6,101,112
C.H.U.D.,5.3,8,1984,4285,3412497,88,62
Filly Brown,5.9,4,2013,4286,0,100,10
The Lion of Judah,5.8,6,2011,4287,0,87,2
Niagara,6.7,1,1953,4288,85e5,92,79
How Green Was My Valley,6.8,10,1941,4289,6e6,118,72
Da Sweet Blood of Jesus,4.1,6,2014,4290,0,123,13
"Sex, Lies, and Videotape",6.7,8,1989,4291,0,100,185
Saw,7.2,10,2004,4292,103911669,103,2184
Super Troopers,6.6,1,2001,4293,18492362,100,362
The Algerian,0,8,2015,4294,0,99,0
The Amazing Catfish,5.7,8,2013,4295,0,87,17
Monsoon Wedding,6.8,8,2001,4296,0,114,57
You Can Count on Me,6.8,11,2e3,4297,0,111,88
The Trouble with Harry,6.9,10,1955,4298,7e6,99,149
But I'm a Cheerleader,6.5,9,1999,4299,0,85,101
Home Run,6.3,4,2013,4300,2861020,114,24
Reservoir Dogs,8,9,1992,4301,14661007,99,3697
The Blue Bird,6.4,1,1940,4302,0,88,8
"The Good, the Bad and the Ugly",8.1,12,1966,4303,6e6,161,2311
The Second Mother,7.8,2,2015,4304,0,110,165
Blue Like Jazz,5.8,4,2012,4305,0,106,25
Down & Out With The Dolls,0,3,2003,4306,0,88,0
"Pink Ribbons, Inc.",6.8,9,2011,4307,25e3,97,6
Certifiably Jonathan,0,3,2007,4308,0,85,0
Desire,4.1,9,2011,4309,0,103,140
The Blade of Don Juan,0,10,2013,4310,0,98,0
Grand Theft Parsons,6,6,2003,4311,0,88,11
Extreme Movie,3.9,12,2008,4312,0,88,44
The Charge of the Light Brigade,6.8,10,1936,4313,2736e3,115,18
Below Zero,4.4,10,2011,4314,0,0,12
Crowsnest,4.8,1,2012,4315,0,84,12
Airborne,6.1,9,1993,4316,2850263,91,20
Cotton Comes to Harlem,6.7,5,1970,4317,0,97,13
The Wicked Within,4.2,10,2015,4318,0,91,26
Bleeding Hearts,2,6,2013,4319,0,0,1
Waiting...,6.2,10,2005,4320,18637690,94,237
Dead Man's Shoes,7.2,9,2004,4321,0,90,151
From a Whisper to a Scream,6.8,9,1987,4322,14e5,99,15
Sex With Strangers,5,2,2002,4323,0,0,1
Dracula: Pages from a Virgin's Diary,6.9,2,2002,4324,0,75,8
Faith Like Potatoes,6,10,2006,4325,0,97,9
Beyond the Black Rainbow,5.7,12,2010,4326,0,110,77
The Raid,7.3,9,2011,4327,4105187,101,1055
The Dead Undead,3.1,5,2010,4328,0,90,6
The Vatican Exorcisms,4.4,5,2013,4329,0,0,11
Casablanca,7.9,11,1942,4330,10462500,102,1422
Lake Mungo,6.1,6,2008,4331,0,84,90
Rocket Singh: Salesman of the Year,7,12,2009,4332,0,156,27
Silent Running,6.3,3,1972,4333,0,89,177
Rocky,7.5,11,1976,4334,117235147,119,1791
The Sleepwalker,4.1,1,2014,4335,0,92,7
Tom Jones,6.1,10,1963,4336,376e5,128,39
Unfriended,5.5,4,2015,4337,62882090,82,1047
Taxi Driver,8,2,1976,4338,28262574,114,2535
The Howling,6.4,4,1981,4339,17985893,91,161
Dr. No,6.9,10,1962,4340,596e5,110,940
Chernobyl Diaries,4.9,5,2012,4341,18112929,88,483
Hellraiser,6.9,9,1987,4342,14564027,94,449
God's Not Dead 2,5.7,4,2016,4343,23507567,121,72
Cry_Wolf,5.6,9,2005,4344,10047674,90,126
Godzilla 2000,5.9,12,1999,4345,10037390,107,43
Blue Valentine,6.9,12,2010,4346,16566240,112,890
Transamerica,6.9,12,2005,4347,13350369,103,144
The Devil Inside,4.6,1,2012,4348,101758490,83,262
Beyond the Valley of the Dolls,6.6,7,1970,4349,4e7,109,53
Love Me Tender,5.5,11,1956,4350,9e6,89,21
An Inconvenient Truth,6.7,1,2006,4351,46243e3,100,251
Sands of Iwo Jima,6.2,12,1949,4352,78e5,100,33
Shine a Light,7.2,2,2008,4353,0,122,44
The Green Inferno,5,9,2014,4354,6833445,100,349
Departure,7.5,5,2016,4355,0,109,12
The Sessions,6.6,5,2012,4356,9138338,98,179
"Food, Inc.",7.4,9,2008,4357,0,94,217
October Baby,6.8,10,2011,4358,5355847,107,35
Next Stop Wonderland,6,8,1998,4359,0,96,20
The Skeleton Twins,6.7,1,2014,4360,5284309,90,292
Martha Marcy May Marlene,6.7,10,2011,4361,3538446,101,277
Obvious Child,6.7,6,2014,4362,3123963,83,187
Frozen River,6.7,8,2008,4363,0,97,99
20 Feet from Stardom,7.4,6,2013,4364,0,89,85
Two Girls and a Guy,5.4,9,1997,4365,2057193,84,24
Walking and Talking,6.6,7,1996,4366,0,86,7
Who Killed the Electric Car?,7.2,8,2006,4367,1678874,92,59
The Broken Hearts Club: A Romantic Comedy,6.3,2,2e3,4368,1744858,94,25
Bubba Ho-tep,6.7,6,2002,4369,0,92,191
Slam,6.7,10,1998,4370,0,100,7
Brigham City,7.3,3,2001,4371,852206,119,4
Fiza,6.1,9,2e3,4372,623791,170,7
Orgazmo,6.2,9,1997,4373,0,94,115
All the Real Girls,5.9,8,2003,4374,0,108,30
Dream with the Fishes,7.7,1,1997,4375,0,97,10
Blue Car,6.7,1,2002,4376,464e3,92,13
Palo Alto,6.4,5,2014,4377,0,100,348
Ajami,6.8,9,2009,4378,0,120,27
Wristcutters: A Love Story,6.7,1,2006,4379,0,88,160
I Origins,7.5,7,2014,4380,336472,106,1063
The Battle of Shaker Heights,5.6,8,2003,4381,0,79,17
The Act of Killing,7.5,8,2012,4382,444575,115,210
Taxi to the Dark Side,6.6,4,2007,4383,274661,106,53
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,1,2006,4384,0,97,3
Guiana 1838,2.8,9,2004,4385,0,120,3
Lisa Picard Is Famous,4,5,2e3,4386,0,90,1
Antarctica: A Year on Ice,7.2,9,2013,4387,0,92,29
A LEGO Brickumentary,6.4,7,2015,4388,0,93,55
Hardflip,4.7,6,2012,4389,0,114,5
Chocolate: Deep Dark Secrets,3.4,9,2005,4390,0,200,6
The House of the Devil,6,4,2009,4391,0,95,197
The Perfect Host,6.2,7,2010,4392,14870,93,135
Safe Men,6.3,8,1998,4393,0,88,16
Speedway Junky,5.2,2,1999,4394,0,104,7
The Last Big Thing,6,9,1998,4395,0,98,3
The Specials,5.5,9,2e3,4396,0,82,11
16 to Life,4.4,9,2009,4397,0,118,5
Alone With Her,6.2,4,2006,4398,10018,78,20
Creative Control,5.4,3,2016,4399,0,97,25
Special,6.6,1,2006,4400,7202,81,32
Sparkler,0,3,1999,4401,0,96,1
The Helix... Loaded,4.8,1,2005,4402,0,97,2
In Her Line of Fire,3.3,4,2006,4403,0,88,9
The Jimmy Show,8,1,2002,4404,0,96,1
Heli,6.2,8,2013,4405,0,105,32
Karachi se Lahore,8,7,2015,4406,0,0,1
Loving Annabelle,6.4,3,2006,4407,0,76,55
Hits,4.9,1,2014,4408,0,96,23
Jimmy and Judy,5.4,1,2006,4409,0,99,8
Frat Party,3.5,1,2009,4410,0,84,4
The Party's Over,6.1,4,1965,4411,0,94,6
Proud,5.5,7,2004,4412,0,87,3
The Poker House,6.1,6,2008,4413,0,93,47
Childless,4.5,4,2015,4414,0,90,2
ZMD: Zombies of Mass Destruction,4.7,1,2009,4415,0,92,31
Snow White: A Deadly Summer,4.8,3,2012,4416,0,85,11
Hidden Away,7.6,10,2014,4417,0,96,26
My Last Day Without You,5.7,6,2011,4418,0,90,3
Steppin: The Movie,5,5,2009,4419,0,85,4
Doc Holliday's Revenge,3.2,6,2014,4420,0,84,3
Black Rock,4.9,1,2012,4421,0,83,78
Truth or Dare,5.7,8,2012,4422,0,95,117
The Pet,5.3,5,2006,4423,0,94,3
Bang Bang Baby,6.6,9,2014,4424,0,90,8
Fear Clinic,4,10,2014,4425,0,95,42
Zombie Hunter,3.5,7,2013,4426,0,93,34
A Fine Step,4.1,4,2014,4427,0,90,7
Charly,6.6,9,1968,4428,814666,103,28
Banshee Chapter,5.7,8,2013,4429,0,87,92
Ask Me Anything,5.5,4,2014,4430,0,100,155
And Then Came Love,5,1,2007,4431,0,90,1
Food Chains,7.4,4,2014,4432,0,83,8
On the Waterfront,8,6,1954,4433,96e5,108,357
L!fe Happens,5.3,6,2011,4434,30905,100,66
"4 Months, 3 Weeks and 2 Days",7.3,8,2007,4435,1185783,113,156
The Horror Network Vol. 1,5,10,2015,4436,0,0,2
Hard Candy,6.8,1,2005,4437,7022209,103,701
The Quiet,6.1,9,2005,4438,381420,96,73
Circumstance,7.4,8,2011,4439,0,107,23
Fruitvale Station,7.3,7,2013,4440,17385830,85,390
The Brass Teapot,5.8,9,2012,4441,0,100,160
Bambi,6.8,8,1942,4442,267447150,70,1405
The Hammer,6.5,4,2007,4443,0,88,15
Latter Days,6.7,7,2003,4444,819939,107,56
Elza,0,4,2011,4445,0,78,0
1982,5,12,2013,4446,0,90,1
"For a Good Time, Call...",5.8,8,2012,4447,1243961,85,110
Celeste & Jesse Forever,6.4,8,2012,4448,3094813,91,163
Time Changer,5.2,10,2002,4449,0,95,9
London to Brighton,6.5,12,2006,4450,0,85,34
American Hero,5,12,2015,4451,0,86,62
Windsor Drive,2,6,2015,4452,0,90,1
A Separation,7.7,3,2011,4453,0,123,469
Crying with Laughter,7,6,2009,4454,0,93,1
Welcome to the Dollhouse,6.9,5,1995,4455,0,88,103
Ruby in Paradise,5.6,10,1993,4456,1001437,114,10
Raising Victor Vargas,7.8,5,2002,4457,2816116,88,13
Pandora's Box,7.6,1,1929,4458,0,109,45
Harrison Montgomery,0,1,2008,4459,0,0,0
Live-In Maid,7.8,9,2004,4460,0,83,3
Deterrence,6.1,3,2e3,4461,0,101,7
The Mudge Boy,7.3,1,2003,4462,62852,94,23
The Young Unknowns,0,3,2e3,4463,0,87,0
Not Cool,3.7,9,2014,4464,0,90,25
Dead Snow,6.1,1,2009,4465,1984662,91,311
Saints and Soldiers,6.6,9,2003,4466,0,90,98
Vessel,5.9,10,2012,4467,0,14,8
American Graffiti,6.9,8,1973,4468,14e7,110,324
Iraq for Sale: The War Profiteers,8,1,2006,4469,0,75,6
Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,4,2007,4470,0,86,35
Safety Not Guaranteed,6.8,6,2012,4471,4007792,85,556
Kevin Hart: Laugh at My Pain,7.7,9,2011,4472,0,89,43
Kill List,6,9,2011,4473,171760,95,210
The Innkeepers,5.4,12,2011,4474,78396,102,219
The Conformist,7.6,10,1970,4475,0,107,127
Interview with the Assassin,5.6,5,2002,4476,0,88,5
Donkey Punch,4.5,7,2008,4477,0,99,52
All the Boys Love Mandy Lane,5.7,2,2008,4478,0,90,209
Bled,3.8,1,2008,4479,0,95,4
High Noon,7.6,3,1952,4480,8e6,85,334
Hoop Dreams,7.7,9,1994,4481,7830611,171,87
Rize,5.9,1,2005,4482,0,86,13
L.I.E.,6.7,1,2001,4483,1667192,97,31
The Sisterhood of Night,6.5,4,2015,4484,0,104,31
B-Girl,5.5,7,2009,4485,0,84,7
Half Nelson,6.5,8,2006,4486,4911725,107,240
Naturally Native,0,10,1999,4487,10508,107,0
Hav Plenty,0,9,1997,4488,0,92,0
Adulterers,5.2,1,2016,4489,0,80,16
Escape from Tomorrow,4.8,10,2013,4490,0,90,87
Starsuckers,6.2,9,2009,4491,0,103,5
The Hadza:  Last of the First,0,10,2014,4492,0,70,0
After,5.6,8,2012,4493,0,90,63
Treachery,4.8,5,2013,4494,0,68,5
Walter,5.3,3,2015,4495,0,87,26
Top Hat,7.4,9,1935,4496,3202e3,101,59
The Blair Witch Project,6.3,7,1999,4497,248e6,81,1055
Woodstock,7.1,3,1970,4498,34505110,225,66
The Kentucky Fried Movie,6.4,8,1977,4499,0,83,66
Mercy Streets,5.5,10,2e3,4500,0,106,2
Carousel of Revenge,0,7,2007,4501,0,103,0
Broken Vessels,6,4,1998,4502,0,90,2
Water & Power,3,5,2014,4503,0,0,1
They Will Have to Kill Us First,5,10,2015,4504,0,105,1
Light from the Darkroom,0,1,2014,4505,0,0,0
The Country Doctor,6,3,2016,4506,0,102,63
The Maid's Room,4.8,8,2014,4507,0,98,4
A Hard Day's Night,7.3,7,1964,4508,12299668,88,168
The Harvest (La Cosecha),0,7,2011,4509,0,80,0
Love Letters,4.6,4,1983,4510,0,98,4
Juliet and Alfa Romeo,6,9,2015,4511,0,83,1
Fireproof,7,9,2008,4512,33456317,122,100
Faith Connections,4.2,11,2013,4513,0,115,3
Benji,6.1,10,1974,4514,0,86,35
Open Water,5.4,8,2004,4515,54667954,79,315
High Road,5.8,3,2012,4516,0,87,22
Kingdom of the Spiders,5.7,8,1977,4517,17e6,97,30
Mad Hot Ballroom,7.2,5,2005,4518,0,105,8
The Station Agent,7.4,1,2003,4519,8679814,88,210
To Save A Life,6.2,11,2009,4520,0,120,21
Wordplay,7.3,6,2006,4521,0,94,10
Beyond the Mat,7.8,10,1999,4522,5e5,102,17
The Singles Ward,7.5,1,2002,4523,0,102,4
Osama,6.3,5,2003,4524,0,83,32
Sholem Aleichem: Laughing In The Darkness,7,2,2012,4525,845188,93,2
Groove,5.6,6,2e3,4526,0,86,6
The R.M.,4.8,1,2003,4527,0,101,4
Twin Falls Idaho,7,7,1999,4528,0,111,11
Mean Creek,6.9,1,2004,4529,603943,90,106
Hurricane Streets,4.8,1,1997,4530,0,86,4
Never Again,4,7,2002,4531,0,98,3
Civil Brand,5.3,8,2003,4532,0,95,4
Lonesome Jim,6.4,11,2005,4533,0,91,26
Drinking Buddies,6,8,2013,4534,343341,90,356
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,10,2012,4535,0,88,17
Seven Samurai,8.2,4,1954,4536,271841,207,878
The Other Dream Team,6.9,9,2012,4537,0,89,7
Johnny Suede,4.7,8,1991,4538,0,97,13
Finishing The Game,4.9,1,2007,4539,0,84,8
Rubber,5.7,7,2010,4540,98017,85,251
Kiss the Bride,4.2,1,2007,4541,0,100,11
The Slaughter Rule,6.2,1,2002,4542,0,112,9
Monsters,6.2,6,2010,4543,4242978,94,587
The Californians,4,10,2005,4544,0,91,1
The Living Wake,5,1,2007,4545,0,91,1
Detention of the Dead,4.5,4,2012,4546,0,87,34
Crazy Stone,6.9,1,2006,4547,0,98,22
Scott Walker: 30 Century Man,7,10,2006,4548,0,95,8
Everything Put Together,5,11,2001,4549,0,87,2
Good Kill,5.9,4,2015,4550,316472,104,208
The Outrageous Sophie Tucker,0,5,2014,4551,0,96,0
Now Is Good,7.3,5,2012,4552,0,103,371
Girls Gone Dead,3.5,3,2012,4553,0,104,14
America Is Still the Place,0,NA,NA,4554,0,0,0
Subconscious,3.4,3,2015,4555,0,110,4
Enter Nowhere,6.5,10,2011,4556,0,90,49
El Rey de Najayo,0,3,2012,4557,0,101,0
Fight to the Finish,5.2,2,2016,4558,0,94,3
Alleluia! The Devil's Carnival,6,3,2016,4559,0,0,2
The Sound and the Shadow,0,10,2014,4560,0,90,0
Rodeo Girl,5.5,1,2016,4561,0,108,1
Born to Fly: Elizabeth Streb vs. Gravity,5,3,2014,4562,0,82,1
The Little Ponderosa Zoo,2,9,2014,4563,0,84,1
The Toxic Avenger,6.3,5,1984,4564,0,82,113
Straight Out of Brooklyn,4.3,6,1991,4565,0,0,4
Bloody Sunday,7.2,1,2002,4566,773228,107,53
Diamond Ruff,2.4,1,2015,4567,0,0,4
Conversations with Other Women,6.2,6,2006,4568,973525,84,38
Poultrygeist: Night of the Chicken Dead,5.9,12,2006,4569,0,103,41
Mutual Friends,0,4,2014,4570,0,0,0
42nd Street,6.1,2,1933,4571,2281e3,89,37
Rise of the Entrepreneur: The Search for a Better Way,8,11,2014,4572,0,0,1
Metropolitan,7,8,1990,4573,0,98,38
As It Is in Heaven,6.9,9,2004,4574,0,132,42
Roadside,4.2,3,2013,4575,0,90,5
Napoleon Dynamite,6.7,6,2004,4576,46118097,95,554
Blue Ruin,6.9,4,2014,4577,258384,90,462
Paranormal Activity,5.9,9,2007,4578,193355800,86,1316
Dogtown and Z-Boys,7.2,1,2001,4579,0,91,52
Monty Python and the Holy Grail,7.8,3,1975,4580,5028948,91,1708
Quinceañera,7,6,2006,4581,0,90,7
Gory Gory Hallelujah,1,11,2003,4582,0,0,1
Tarnation,7.5,10,2003,4583,1162014,91,22
I Want Your Money,3.8,7,2010,4584,0,92,5
Love in the Time of Monsters,5,3,2014,4585,0,0,2
The Beyond,6.6,4,1981,4586,0,87,117
What Happens in Vegas,5.8,5,2008,4587,17e7,99,923
The Dark Hours,5.5,3,2005,4588,0,80,22
My Beautiful Laundrette,6.6,9,1985,4589,2451545,97,51
Fabled,0,1,2002,4590,0,84,0
Show Me,5.6,9,2004,4591,0,97,4
Cries and Whispers,7.8,12,1972,4592,0,91,115
Intolerance,7.4,9,1916,4593,8394751,197,60
Trekkies,6.3,10,1997,4594,0,86,22
The Broadway Melody,5,2,1929,4595,4358e3,100,19
The Evil Dead,7.3,10,1981,4596,294e5,85,894
Maniac,6,12,2012,4597,31081,89,316
Censored Voices,5.1,1,2015,4598,0,84,8
Murderball,6.9,7,2005,4599,1750211,88,23
American Ninja 2: The Confrontation,4.9,5,1987,4600,0,90,49
51 Birch Street,6.8,10,2006,4601,0,90,6
Rotor DR1,4.7,10,2015,4602,0,98,3
12 Angry Men,8.2,3,1957,4603,1e6,96,2078
My Dog Tulip,7.6,1,2009,4604,246574,83,9
It Happened One Night,7.7,2,1934,4605,45e5,105,275
Dogtooth,6.9,6,2009,4606,110197,94,332
Tupac: Resurrection,8,1,2003,4607,7808524,112,26
Tumbleweeds,6.2,11,1999,4608,1281176,102,11
The Prophecy,6.4,9,1995,4609,16,98,138
When the Cat's Away,6.1,4,1996,4610,0,91,16
Pieces of April,6.4,1,2003,4611,0,81,64
The Big Swap,0,6,1998,4612,0,0,0
Old Joy,6.3,1,2006,4613,0,73,36
Wendy and Lucy,6.4,5,2008,4614,0,80,64
3 Backyards,4.8,1,2010,4615,0,88,4
Pierrot le Fou,7.6,8,1965,4616,0,110,127
Sisters in Law,7.3,9,2005,4617,0,104,2
Ayurveda: Art of Being,5.5,9,2001,4618,2074e3,101,3
Nothing But a Man,7,1,1964,4619,0,95,2
"First Love, Last Rites",3,8,1998,4620,40542,94,1
Fighting Tommy Riley,5.3,5,2005,4621,0,0,4
Royal Kill,2.8,4,2009,4622,0,90,6
The Looking Glass,7,10,2015,4623,0,110,1
Death Race 2000,5.9,4,1975,4624,8e6,80,124
Locker 13,6.8,3,2014,4625,0,90,3
Midnight Cabaret,0,1,1990,4626,0,94,0
Anderson's Cross,0,5,2010,4627,0,98,0
Bizarre,6.2,2,2015,4628,0,99,11
Graduation Day,5,5,1981,4629,0,96,22
Some Guy Who Kills People,5.7,4,2011,4630,0,97,45
Compliance,6.3,8,2012,4631,319285,90,221
Chasing Amy,6.7,4,1997,4632,12021272,113,433
Lovely & Amazing,6.3,8,2001,4633,4186931,91,23
Death Calls,0,9,2010,4634,0,0,0
Better Luck Tomorrow,6.5,1,2002,4635,0,101,27
The Incredibly True Adventure of Two Girls In Love,5.7,6,1995,4636,0,94,13
Chuck & Buck,5.7,1,2e3,4637,0,96,16
American Desi,5,1,2001,4638,0,100,4
Amidst the Devil's Wings,0,12,2014,4639,0,90,0
Cube,6.9,9,1997,4640,501818,90,1069
Love and Other Catastrophes,5.8,8,1996,4641,0,78,9
I Married a Strange Person!,7.5,8,1998,4642,203,72,12
November,4.9,7,2004,4643,0,73,11
Like Crazy,6.4,10,2011,4644,3542353,90,381
Teeth and Blood,3,3,2015,4645,0,96,1
Sugar Town,5.5,9,1999,4646,0,92,2
The Motel,7,1,2005,4647,0,75,3
The Canyons,4.1,7,2013,4648,56825,99,75
On the Outs,5.9,9,2004,4649,0,86,6
Shotgun Stories,6.9,10,2007,4650,0,92,57
Exam,6.6,6,2009,4651,0,101,523
The Sticky Fingers of Time,4.8,6,1997,4652,0,90,3
Sunday School Musical,5.5,10,2008,4653,0,93,4
Rust,0,10,2010,4654,0,94,0
Ink,6.4,1,2009,4655,0,106,101
The Christmas Bunny,5.7,11,2010,4656,0,96,7
Butterfly,5,2,1982,4657,0,107,12
UnDivided,0,2,2013,4658,0,0,0
The Frozen,4.2,10,2012,4659,0,0,14
Horse Camp,5.5,1,2015,4660,0,108,2
Give Me Shelter,0,6,2014,4661,0,90,0
The Big Parade,7,11,1925,4662,22e6,151,21
Little Big Top,10,1,2006,4663,0,0,1
Along the Roadside,7.7,2,2013,4664,0,118,3
Bronson,6.9,10,2008,4665,2260712,92,733
Western Religion,0,10,2015,4666,0,106,0
Burn,6.9,11,2012,4667,111300,86,6
Urbania,5.2,1,2e3,4668,0,103,10
The Stewardesses,4.3,7,1969,4669,27e6,69,5
"The Beast from 20,000 Fathoms",6.7,6,1953,4670,5e6,80,41
Mad Max,6.6,4,1979,4671,1e8,93,1213
Swingers,6.8,10,1996,4672,4505922,94,253
A Fistful of Dollars,7.6,9,1964,4673,145e5,99,883
She Done Him Wrong,5.1,2,1933,4674,22e5,66,27
Short Cut to Nirvana: Kumbh Mela,0,5,2004,4675,0,85,0
The Grace Card,6.5,2,2011,4676,2295733,101,10
Middle of Nowhere,6.6,10,2012,4677,0,101,7
Three,6.3,12,2010,4678,2611555,119,31
The Business of Fancydancing,8,1,2002,4679,0,103,2
Call + Response,8,10,2008,4680,0,86,1
Malevolence,4.9,9,2004,4681,0,90,14
Reality Show,5.5,1,2015,4682,0,92,2
Super Hybrid,4.6,1,2010,4683,0,95,24
Baghead,5.8,1,2008,4684,0,84,23
American Beast,0,10,2014,4685,0,89,0
The Case of the Grinning Cat,7.7,12,2004,4686,0,59,3
Ordet,7.8,1,1955,4687,0,126,65
Good Dick,6.1,10,2008,4688,0,86,34
The Man from Earth,7.7,6,2007,4689,0,87,687
The Trials Of Darryl Hunt,6.8,6,2007,4690,0,106,4
Samantha: An American Girl Holiday,4.6,11,2004,4691,0,86,9
Yesterday Was a Lie,6,1,2008,4692,0,89,4
Theresa Is a Mother,0,9,2015,4693,0,105,0
H.,6.5,8,2014,4694,0,93,4
Archaeology of a Woman,0,9,2014,4695,0,94,0
Children of Heaven,7.8,8,1997,4696,9e5,89,112
Weekend,7.4,9,2011,4697,469947,96,163
She's Gotta Have It,6.1,8,1986,4698,0,84,25
Butterfly Girl,0,3,2014,4699,0,77,0
The World Is Mine,0,6,2015,4700,0,104,0
Another Earth,6.8,7,2011,4701,1776935,92,527
Sweet Sweetback's Baadasssss Song,4.6,4,1971,4702,152e5,97,18
Perfect Cowboy,5,7,2014,4703,0,109,1
Tadpole,5.5,11,2002,4704,2891288,78,19
Once,7.3,3,2007,4705,20710513,85,453
The Woman Chaser,4.9,10,1999,4706,0,90,4
The Horse Boy,5.5,11,2009,4707,0,93,2
When the Lights Went Out,5.8,1,2012,4708,0,86,49
Heroes of Dirt,0,9,2015,4709,0,98,0
A Charlie Brown Christmas,7.5,12,1965,4710,0,25,153
Antarctic Edge: 70° South,0,4,2015,4711,0,72,0
Aroused,7.2,2,2013,4712,0,73,11
Top Spin,6.8,11,2014,4713,0,80,6
Roger & Me,7.4,9,1989,4714,6706368,91,90
An American in Hollywood,0,7,2014,4715,0,89,0
Sound of My Voice,6.3,1,2011,4716,0,85,108
The Blood of My Brother: A Story of Death in Iraq,0,11,2005,4717,0,90,0
Your Sister's Sister,6.5,9,2011,4718,32e5,90,137
A Dog's Breakfast,5.9,3,2007,4719,0,88,24
The Married Woman,7.1,12,1964,4720,0,95,20
The Birth of a Nation,6.5,9,2016,4721,15861566,120,178
The Work and The Story,0,1,2003,4722,0,70,0
Facing the Giants,6.6,9,2006,4723,10178331,111,64
The Gallows,4.9,7,2015,4724,42664410,87,361
Eraserhead,7.5,3,1977,4725,7e6,89,485
Hollywood Shuffle,5.7,3,1987,4726,0,78,19
The Mighty,7.1,10,1998,4727,0,100,51
Penitentiary,4.9,12,1979,4728,0,99,8
The Lost Skeleton of Cadavra,6.5,9,2001,4729,0,90,30
Dude Where's My Dog?,0,6,2014,4730,0,0,0
Cheap Thrills,6.3,3,2013,4731,0,85,155
Indie Game: The Movie,7.4,5,2012,4732,0,96,203
Straightheads,5.2,4,2007,4733,0,88,40
Open Secret,7,2,1948,4734,0,68,2
Echo Dr.,5,11,2013,4735,0,85,1
The Night Visitor,7.3,1,1971,4736,0,106,6
The Past Is a Grotesque Animal,5.5,6,2014,4737,0,77,2
"Peace, Propaganda & the Promised Land",6.4,1,2005,4738,0,80,4
Pi,7.1,7,1998,4739,3221152,84,586
"I Love You, Don't Touch Me!",6,1,1997,4740,0,86,1
20 Dates,3.7,1,1998,4741,0,87,3
Queen Crab,3.3,9,2015,4742,0,90,3
Super Size Me,6.6,1,2004,4743,28575078,100,506
The FP,4.5,3,2011,4744,0,82,11
Happy Christmas,5.2,6,2014,4745,0,82,58
The Brain That Wouldn't Die,4.4,2,1962,4746,0,82,32
Tiger Orange,6.4,7,2014,4747,0,75,4
Supporting Characters,6.7,1,2012,4748,0,87,10
Absentia,5.8,3,2011,4749,0,92,121
The Brothers McMullen,6.3,8,1995,4750,0,98,23
The Dirties,6,10,2013,4751,0,83,42
Gabriela,6,3,1983,4752,0,99,2
Tiny Furniture,5.6,11,2010,4753,416498,99,59
Hayride,5.1,10,2012,4754,0,93,6
The Naked Ape,5,9,2006,4755,0,110,1
Counting,8.3,2,2015,4756,0,111,3
The Call of Cthulhu,6.9,1,2005,4757,0,47,41
Bending Steel,5,4,2013,4758,0,93,1
The Signal,5.8,3,2014,4759,600896,95,631
The Image Revolution,5.7,11,2013,4760,0,81,3
This Is Martin Bonner,6.6,6,2013,4761,0,83,4
A True Story,6.8,9,2013,4762,0,96,2
George Washington,6.4,10,2e3,4763,0,89,36
Smiling Fish & Goat On Fire,7,9,1999,4764,0,90,1
Dawn of the Crescent Moon,2,4,2014,4765,0,95,1
Raymond Did It,3.2,3,2011,4766,0,83,8
The Last Waltz,7.9,5,1978,4767,321952,117,64
"Run, Hide, Die",3.5,9,2015,4768,0,75,2
The Exploding Girl,6.4,4,2009,4769,0,80,15
The Legend of God's Gun,0,7,2007,4770,0,78,0
Mutual Appreciation,6.1,3,2005,4771,0,109,8
Her Cry: La Llorona Investigation,0,4,2013,4772,0,89,0
Down Terrace,6.3,9,2009,4773,1e4,89,26
Clerks,7.4,9,1994,4774,3151130,92,755
Pink Narcissus,6,1,1971,4775,0,64,9
Funny Ha Ha,6.3,9,2002,4776,76901,85,8
In the Company of Men,6.8,1,1997,4777,0,97,44
Manito,5.5,1,2002,4778,0,78,2
Rampage,6,8,2009,4779,0,85,131
Slacker,6.4,7,1990,4780,0,97,77
Dutch Kills,0,10,2015,4781,0,90,0
Dry Spell,6,2,2013,4782,0,90,1
Flywheel,6.8,1,2003,4783,0,120,19
Backmask,4.7,1,2015,4784,0,91,79
